geneID,geneName
FBgn0267431,Myo81F
FBgn0039157,Myo95E
FBgn0261858,Mzt1
FBgn0004647,N
FBgn0031228,ND-15
FBgn0017566,ND-75
FBgn0011361,ND-ACP
FBgn0058002,ND-AGGG
FBgn0033570,ND-B14
FBgn0030605,ND-B18
FBgn0040705,ND-B8
FBgn0011455,ND-SGDH
FBgn0030505,NFAT
FBgn0024321,NK7.1
FBgn0261526,NT1
FBgn0050104,NT5E-2
FBgn0024947,NTPase
FBgn0260795,NaPi-III
FBgn0016684,NaPi-T
FBgn0039687,Naa40
FBgn0051216,Naam
FBgn0028471,Nab2
FBgn0030512,Nadsyn
FBgn0015772,Nak
FBgn0030178,Naxe
FBgn0037562,Nazo
FBgn0013303,Nca
FBgn0036279,Ncc69
FBgn0028704,Nckx30C
FBgn0031698,Ncoa6
FBgn0083167,Neb-cGP
FBgn0029843,Nep1
FBgn0027570,Nep2
FBgn0037230,Nepl11
FBgn0039613,Nepl20
FBgn0259716,Nepl6
FBgn0032442,Nepl7
FBgn0032585,Nepl8
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0042696,NfI
FBgn0263390,Nha2
FBgn0261514,NimA
FBgn0027929,NimB1
FBgn0028543,NimB2
FBgn0053554,Nipped-A
FBgn0026401,Nipped-B
FBgn0030724,Nipsnap
FBgn0051146,Nlg1
FBgn0031866,Nlg2
FBgn0083963,Nlg3
FBgn0083975,Nlg4
FBgn0016685,Nlp
FBgn0053513,Nmdar2
FBgn0265726,Nna1
FBgn0022069,Nnp-1
FBgn0033224,Nop17l
FBgn0011676,Nos
FBgn0259734,Nost
FBgn0044028,Notum
FBgn0085428,Nox
FBgn0024320,Npc1a
FBgn0261675,Npc1b
FBgn0039154,Npc2f
FBgn0039801,Npc2h
FBgn0039348,Npl4
FBgn0040717,Nplp4
FBgn0264975,Nrg
FBgn0013997,Nrx-IV
FBgn0038473,Ns1
FBgn0266464,Nsf2
FBgn0029147,NtR
FBgn0034371,Ntan1
FBgn0031145,Ntf-2
FBgn0061200,Nup153
FBgn0021761,Nup154
FBgn0033247,Nup44A
FBgn0038274,Nup93-2
FBgn0039120,Nup98-96
FBgn0027791,O-fut2
FBgn0024944,Oamb
FBgn0032123,Oatp30B
FBgn0032433,Oatp33Ea
FBgn0032435,Oatp33Eb
FBgn0036732,Oatp74D
FBgn0284250,Oaz
FBgn0031111,Obp19c
FBgn0011280,Obp19d
FBgn0043539,Obp22a
FBgn0043532,Obp56i
FBgn0034766,Obp59a
FBgn0037589,Obp85a
FBgn0040296,Ocho
FBgn0004514,Oct-TyrR
FBgn0038653,Octalpha2R
FBgn0038063,Octbeta2R
FBgn0250910,Octbeta3R
FBgn0014184,Oda
FBgn0038551,Odj
FBgn0026058,OdsH
FBgn0032651,Oli
FBgn0261276,Opa1
FBgn0025360,Optix
FBgn0030298,Or10a
FBgn0030715,Or13a
FBgn0026397,Or22b
FBgn0023523,Or2a
FBgn0026384,Or59a
FBgn0035382,Or63a
FBgn0036009,Or67a
FBgn0036078,Or67c
FBgn0041622,Or69a
FBgn0038798,Or92a
FBgn0039033,Or94a
FBgn0030204,Or9a
FBgn0286788,Orc1
FBgn0017561,Ork1
FBgn0032891,Oseg5
FBgn0034452,Oseg6
FBgn0037419,Osi12
FBgn0040279,Osi14
FBgn0051561,Osi16
FBgn0037427,Osi17
FBgn0037412,Osi4
FBgn0259994,OtopLa
FBgn0259150,OtopLc
FBgn0053092,P5CDh2
FBgn0038516,P5cr-2
FBgn0035397,PAN3
FBgn0027580,PCB
FBgn0039776,PH4alphaEFB
FBgn0026190,PH4alphaMP
FBgn0039780,PH4alphaNE1
FBgn0035464,PIG-B
FBgn0035435,PIG-C
FBgn0038763,PIG-L
FBgn0086448,PIG-Q
FBgn0266438,PIG-Z
FBgn0039924,PIP4K
FBgn0024943,PIP82
FBgn0038201,PK1-R
FBgn0038140,PK2-R1
FBgn0038139,PK2-R2
FBgn0259214,PMCA
FBgn0261363,PPO3
FBgn0030208,PPP4R2r
FBgn0267824,PRAS40
FBgn0052406,PVRAP
FBgn0287454,Pa1
FBgn0020513,Paics
FBgn0283510,Pal1
FBgn0262728,Pal2
FBgn0010247,Parp
FBgn0263197,Patronin
FBgn0029137,Patsas
FBgn0041789,Pax
FBgn0024841,Pcd
FBgn0264962,Pcf11
FBgn0041342,Pcyt1
FBgn0085370,Pde11
FBgn0264815,Pde1c
FBgn0038237,Pde6
FBgn0266377,Pde8
FBgn0259171,Pde9
FBgn0260753,Pdfr
FBgn0028325,Pdha
FBgn0017558,Pdk
FBgn0016694,Pdp1
FBgn0003067,Pepck1
FBgn0034356,Pepck2
FBgn0022770,Peritrophin-A
FBgn0032407,Pex19
FBgn0036484,Pex3
FBgn0031799,Pez
FBgn0027621,Pfrx
FBgn0031530,Pgant2
FBgn0031681,Pgant5
FBgn0050463,Pgant9
FBgn0004654,Pgd
FBgn0011754,PhKgamma
FBgn0263235,Phae2
FBgn0010551,Phb2
FBgn0031091,Phf7
FBgn0020622,Pi3K21B
FBgn0015278,Pi3K68D
FBgn0015279,Pi3K92E
FBgn0024315,Picot
FBgn0261015,Pif1A
FBgn0046874,Pif1B
FBgn0030400,Pits
FBgn0000273,Pka-C1
FBgn0000489,Pka-C3
FBgn0259243,Pka-R1
FBgn0022382,Pka-R2
FBgn0003093,Pkc98E
FBgn0004611,Plc21C
FBgn0025741,PlexA
FBgn0025574,Pli
FBgn0036147,Plod
FBgn0086690,Plp
FBgn0036300,Pmm2
FBgn0031069,Pmp70
FBgn0027903,Pol31
FBgn0283467,Pol32
FBgn0026702,Pop1
FBgn0036239,Pop2
FBgn0003132,Pp1-13C
FBgn0003134,Pp1alpha-96A
FBgn0023177,Pp4-19C
FBgn0051025,Ppi1
FBgn0003137,Ppn
FBgn0027082,ProRS-m
FBgn0040752,Prosap
FBgn0261119,Prp19
FBgn0036030,Prps
FBgn0033520,Prx2540-1
FBgn0038570,Prx5
FBgn0264598,PsGEF
FBgn0261243,Psa
FBgn0005624,Psc
FBgn0035194,Psf1
FBgn0052133,Ptip
FBgn0004370,Ptp10D
FBgn0267486,Ptp36E
FBgn0004368,Ptp4E
FBgn0267487,Ptp61F
FBgn0014007,Ptp69D
FBgn0004369,Ptp99A
FBgn0261985,Ptpmeg
FBgn0020912,Ptx1
FBgn0003162,Pu
FBgn0035802,Pura
FBgn0030964,Pvf1
FBgn0085407,Pvf3
FBgn0004577,Pxd
FBgn0011828,Pxn
FBgn0267385,PyK
FBgn0267430,Pzl
FBgn0038919,Qsox2
FBgn0038918,Qsox3
FBgn0039209,REPTOR
FBgn0050296,RIC-3
FBgn0024941,RSG7
FBgn0004842,RYa-R
FBgn0015789,Rab10
FBgn0015790,Rab11
FBgn0015791,Rab14
FBgn0015794,Rab18
FBgn0086913,Rab26
FBgn0025382,Rab27
FBgn0027505,Rab3-GAP
FBgn0030613,Rab3-GEF
FBgn0031090,Rab35
FBgn0015372,RabX1
FBgn0035255,RabX5
FBgn0035155,RabX6
FBgn0262937,Rabex-5
FBgn0014011,Rac2
FBgn0026777,Rad23
FBgn0039065,Rad60
FBgn0003079,Raf
FBgn0030793,Rai1
FBgn0015286,Rala
FBgn0003346,RanGAP
FBgn0264895,RapGAP1
FBgn0004390,RasGAP1
FBgn0023458,Rbcn-3A
FBgn0023510,Rbcn-3B
FBgn0015799,Rbf
FBgn0052062,Rbfox1
FBgn0262483,Rbp
FBgn0030479,Rbp1-like
FBgn0260943,Rbp6
FBgn0037012,Rcd2
FBgn0034530,Rcd6
FBgn0031816,Rchy1
FBgn0004244,Rdl
FBgn0036463,Reck
FBgn0033906,ReepB
FBgn0032439,Ref2
FBgn0032341,Reps
FBgn0011829,Ret
FBgn0264753,Rgk1
FBgn0003250,Rh4
FBgn0036260,Rh7
FBgn0039883,RhoGAP100F
FBgn0259216,RhoGAP102A
FBgn0030808,RhoGAP15B
FBgn0030893,RhoGAP16F
FBgn0261461,RhoGAP18B
FBgn0025836,RhoGAP1A
FBgn0029778,RhoGAP5A
FBgn0036257,RhoGAP68F
FBgn0036518,RhoGAP71E
FBgn0038853,RhoGAP93B
FBgn0264707,RhoGEF3
FBgn0035574,RhoGEF64C
FBgn0083940,RhoU
FBgn0053547,Rim
FBgn0031359,Rim2
FBgn0027335,Rip11
FBgn0286027,Rnmt
FBgn0014024,Rnp4F
FBgn0025638,Roc1a
FBgn0044020,Roc2
FBgn0026181,Rok
FBgn0004574,Rop
FBgn0019938,RpI1
FBgn0262955,RpII140
FBgn0038281,RpL10Aa
FBgn0029897,RpL17
FBgn0026372,RpL23A
FBgn0035422,RpL28
FBgn0086710,RpL30
FBgn0002626,RpL32
FBgn0029785,RpL35
FBgn0002579,RpL36
FBgn0286213,RpS12
FBgn0010198,RpS15Aa
FBgn0039129,RpS19b
FBgn0002590,RpS5a
FBgn0261592,RpS6
FBgn0039218,Rpb10
FBgn0263757,Rpb4
FBgn0050499,Rpe
FBgn0028692,Rpn2
FBgn0261396,Rpn3
FBgn0028689,Rpn6
FBgn0028691,Rpn9
FBgn0085346,Rpp14a
FBgn0039744,Rpp14b
FBgn0033092,Rpp25
FBgn0015282,Rpt2
FBgn0028685,Rpt4
FBgn0036224,Rpt4R
FBgn0020369,Rpt6
FBgn0020909,Rtc1
FBgn0025630,Rtca
FBgn0083981,RunxA
FBgn0259162,RunxB
FBgn0011286,RyR
FBgn0003310,S
FBgn0034132,S-Lap8
FBgn0283473,S6KL
FBgn0262866,S6kII
FBgn0033052,SCAP
FBgn0025571,SF1
FBgn0283477,SF2
FBgn0040475,SH3PX1
FBgn0029761,SK
FBgn0051163,SKIP
FBgn0261698,SLO2
FBgn0027783,SMC2
FBgn0052438,SMC5
FBgn0052380,SMSr
FBgn0264357,SNF4Agamma
FBgn0263236,SP1029
FBgn0035710,SP1173
FBgn0034070,SP2353
FBgn0026562,SPARC
FBgn0032638,SPH93
FBgn0029768,SPR
FBgn0030739,SWIP
FBgn0032330,Samuel
FBgn0000416,Sap-r
FBgn0030788,Sap30
FBgn0013334,Sap47
FBgn0262579,Sarm
FBgn0039731,Sas-6
FBgn0003319,Sb
FBgn0025802,Sbf
FBgn0025391,Scgdelta
FBgn0266491,SclA
FBgn0266492,SclB
FBgn0003334,Scm
FBgn0020907,Scp2
FBgn0015808,ScpX
FBgn0004888,Scsalpha1
FBgn0038708,Scsalpha2
FBgn0029118,ScsbetaG
FBgn0010415,Sdc
FBgn0036222,SdhAL
FBgn0266673,Sec10
FBgn0052654,Sec16
FBgn0266669,Sec3
FBgn0033339,Sec31
FBgn0035771,Sec63
FBgn0040336,Seipin
FBgn0011259,Sema1a
FBgn0016059,Sema1b
FBgn0264273,Sema2b
FBgn0284221,Sema5c
FBgn0031406,Send1
FBgn0014029,Sep2
FBgn0259923,Sep4
FBgn0010414,SerT
FBgn0052732,Setd3
FBgn0035162,Sf3b3
FBgn0003380,Sh
FBgn0035772,Sh3beta
FBgn0262593,Shab
FBgn0003386,Shaw
FBgn0085395,Shawl
FBgn0085408,Shrm
FBgn0032741,Sidpn
FBgn0025625,Sik2
FBgn0052484,Sk2
FBgn0259922,Skadu
FBgn0262717,Skeletor
FBgn0039403,Sld5
FBgn0051133,Slimp
FBgn0264087,Slob
FBgn0039626,Slu7
FBgn0261933,SmD1
FBgn0265523,Smr
FBgn0011566,Smyd3
FBgn0033633,Smyd4-3
FBgn0036839,SmydA-2
FBgn0030257,SmydA-4
FBgn0053548,SmydA-8
FBgn0085450,Snoo
FBgn0259199,Snup
FBgn0052758,Snx27
FBgn0051755,SoYb
FBgn0033654,Sobp
FBgn0041184,Socs36E
FBgn0033631,Sod3
FBgn0039938,Sox102F
FBgn0005613,Sox15
FBgn0042630,Sox21b
FBgn0020378,Sp1
FBgn0037025,Spc105R
FBgn0037723,SpdS
FBgn0010905,Spn
FBgn0044011,Spn43Ad
FBgn0028984,Spn88Ea
FBgn0039381,SppL
FBgn0020767,Spred
FBgn0036218,Sprn
FBgn0032224,Sps2
FBgn0028982,Spt6
FBgn0020377,Sr-CII
FBgn0264959,Src42A
FBgn0262733,Src64B
FBgn0038810,Srp72
FBgn0035253,Srrm234
FBgn0003510,Sry-alpha
FBgn0003511,Sry-beta
FBgn0003512,Sry-delta
FBgn0035627,Sse
FBgn0041780,Ssl2
FBgn0263980,Stacl
FBgn0027363,Stam
FBgn0016917,Stat92E
FBgn0053247,Ste:CG33247
FBgn0045073,Stim
FBgn0265045,Strn-Mlck
FBgn0003557,Su(dx)
FBgn0003612,Su(var)2-10
FBgn0026427,Su(var)2-HP2
FBgn0265623,Su(z)2
FBgn0036191,Sugb
FBgn0040271,Sulf1
FBgn0028675,Sur
FBgn0038504,Sur-8
FBgn0019925,Surf4
FBgn0266696,Svil
FBgn0034709,Swim
FBgn0264270,Sxl
FBgn0037130,Syn1
FBgn0053094,Synd
FBgn0038826,Syp
FBgn0004242,Syt1
FBgn0039900,Syt7
FBgn0261089,Sytalpha
FBgn0261090,Sytbeta
FBgn0011708,Syx5
FBgn0267849,Syx7
FBgn0017482,T3dh
FBgn0004359,T48
FBgn0032249,TBC1D16
FBgn0038129,TBC1D5
FBgn0286784,TER94
FBgn0038805,TFAM
FBgn0010416,TH1
FBgn0283659,THG
FBgn0035622,TM9SF3
FBgn0028541,TM9SF4
FBgn0036666,TSG101
FBgn0030823,TTLL1A
FBgn0051108,TTLL5
FBgn0039734,Tace
FBgn0011836,Taf2
FBgn0010417,Taf6
FBgn0026323,Tak1
FBgn0039015,Takl2
FBgn0030330,Tango10
FBgn0030365,Tango4
FBgn0032728,Tango6
FBgn0038165,Task6
FBgn0010329,Tbh
FBgn0050446,Tdc2
FBgn0035505,Teh2
FBgn0040697,Teh3
FBgn0267001,Ten-a
FBgn0041183,Tep1
FBgn0041182,Tep2
FBgn0263392,Tet
FBgn0261953,TfAP-2
FBgn0010422,TfIIS
FBgn0036373,Tgi
FBgn0014073,Tie
FBgn0011722,Tig
FBgn0011837,Tis11
FBgn0004841,TkR86C
FBgn0262473,Tl
FBgn0003721,Tm1
FBgn0031456,Tnpo-SR
FBgn0028397,Tob
FBgn0032095,Toll-4
FBgn0033357,Tom7
FBgn0030412,Tomosyn
FBgn0004924,Top1
FBgn0284220,Top2
FBgn0026015,Top3beta
FBgn0021796,Tor
FBgn0086355,Tpi
FBgn0051281,Tpl94D
FBgn0032586,Tpr2
FBgn0086674,Tpst
FBgn0030748,Traf-like
FBgn0038327,Trax
FBgn0046687,Tre1
FBgn0050035,Tret1-1
FBgn0261793,Trf2
FBgn0035187,Trh
FBgn0051721,Trim9
FBgn0032593,Trpgamma
FBgn0265194,Trpm
FBgn0015316,Try29F
FBgn0026317,Tsc1
FBgn0051812,Tsen2
FBgn0036266,Tsen54
FBgn0032074,Tsp29Fa
FBgn0033132,Tsp42Ej
FBgn0033133,Tsp42Ek
FBgn0033136,Tsp42Eo
FBgn0033137,Tsp42Ep
FBgn0029837,Tsp5D
FBgn0035786,Tsp66A
FBgn0035936,Tsp66E
FBgn0036769,Tsp74F
FBgn0038358,Ttc26
FBgn0284257,Ttd14
FBgn0039530,Tusp
FBgn0039469,TwdlC
FBgn0039440,TwdlJ
FBgn0039439,TwdlK
FBgn0039437,TwdlL
FBgn0039448,TwdlQ
FBgn0038542,TyrR
FBgn0023143,Uba1
FBgn0030809,Ubr1
FBgn0003944,Ubx
FBgn0035601,Uev1A
FBgn0032208,Ufd4
FBgn0024994,Ugalt
FBgn0014075,Uggt
FBgn0051002,Ugt35D1
FBgn0027073,Ugt49B1
FBgn0050438,Ugt50B3
FBgn0083123,Uhg5
FBgn0083121,Uhg7
FBgn0040395,Unc-76
FBgn0029992,Upf2
FBgn0028476,Usp1
FBgn0039025,Usp12-46
FBgn0029763,Usp16-45
FBgn0030969,Usp39
FBgn0016756,Usp47
FBgn0030366,Usp7
FBgn0260749,Utx
FBgn0270928,VAChT
FBgn0033911,VGAT
FBgn0031424,VGlut
FBgn0028938,Vajk1
FBgn0032538,Vajk2
FBgn0040068,Vav
FBgn0028671,Vha100-1
FBgn0028670,Vha100-2
FBgn0032373,Vha100-5
FBgn0262515,VhaAC45
FBgn0028663,VhaM9.7-b
FBgn0028662,VhaPPA1-1
FBgn0027779,VhaSFD
FBgn0004397,Vinc
FBgn0260964,Vmat
FBgn0033194,Vps13
FBgn0260935,Vps15
FBgn0037231,Vps24
FBgn0263511,Vsx1
FBgn0263512,Vsx2
FBgn0264751,Vti1b
FBgn0024273,WASp
FBgn0046222,Wdr33
FBgn0032339,Wdr59
FBgn0031374,Wdr62
FBgn0032395,Wdr81
FBgn0004360,Wnt2
FBgn0031902,Wnt6
FBgn0052677,X11Lbeta
FBgn0010772,Xe7
FBgn0032465,Yip1d1
FBgn0039740,ZIPIC
FBgn0265991,Zasp52
FBgn0036044,Zasp67
FBgn0036668,Zcchc7
FBgn0085478,Zdhhc8
FBgn0021875,Zfrp8
FBgn0039902,Zip102B
FBgn0036461,Zip71B
FBgn0038312,Zip88E
FBgn0038412,Zip89B
FBgn0260486,Ziz
FBgn0266709,Zmynd10
FBgn0263603,Zn72D
FBgn0051860,ZnT33D
FBgn0028516,ZnT35C
FBgn0035432,ZnT63C
FBgn0037000,ZnT77C
FBgn0004057,Zw
FBgn0004643,Zw10
FBgn0011642,Zyx
FBgn0000008,a
FBgn0023130,a6
FBgn0261854,aPKC
FBgn0264442,ab
FBgn0000014,abd-A
FBgn0000028,acj6
FBgn0260972,alc
FBgn0013746,alien
FBgn0086361,alph
FBgn0015568,alpha-Est1
FBgn0026616,alpha-Man-IIb
FBgn0259170,alpha-Man-Ia
FBgn0250789,alpha-Spec
FBgn0035657,alphaKap4
FBgn0087040,alphaTub67C
FBgn0004372,aly
FBgn0000075,amd
FBgn0086782,amn
FBgn0023179,amon
FBgn0011746,ana
FBgn0262167,ana1
FBgn0052000,anne
FBgn0000097,aop
FBgn0267978,ap
FBgn0038132,apn
FBgn0087002,apolpp
FBgn0260941,app
FBgn0015903,apt
FBgn0039598,aqrs
FBgn0015904,ara
FBgn0028646,aralar1
FBgn0023535,arg
FBgn0017418,ari-1
FBgn0025186,ari-2
FBgn0041164,armi
FBgn0000119,arr
FBgn0029095,aru
FBgn0040554,asRNA:CR17025
FBgn0051084,asRNA:CR31084
FBgn0262904,asRNA:CR43259
FBgn0263345,asRNA:CR43426
FBgn0263414,asRNA:CR43460
FBgn0263441,asRNA:CR43464
FBgn0263449,asRNA:CR43472
FBgn0263453,asRNA:CR43476
FBgn0263492,asRNA:CR43481
FBgn0264674,asRNA:CR43959
FBgn0264821,asRNA:CR44029
FBgn0264838,asRNA:CR44046
FBgn0264844,asRNA:CR44052
FBgn0264862,asRNA:CR44053
FBgn0264896,asRNA:CR44087
FBgn0264902,asRNA:CR44093
FBgn0265050,asRNA:CR44165
FBgn0265252,asRNA:CR44266
FBgn0265380,asRNA:CR44321
FBgn0265499,asRNA:CR44368
FBgn0265705,asRNA:CR44512
FBgn0265901,asRNA:CR44690
FBgn0266042,asRNA:CR44807
FBgn0266117,asRNA:CR44843
FBgn0266199,asRNA:CR44894
FBgn0266316,asRNA:CR44981
FBgn0266404,asRNA:CR45044
FBgn0266406,asRNA:CR45046
FBgn0266413,asRNA:CR45053
FBgn0266565,asRNA:CR45104
FBgn0266623,asRNA:CR45130
FBgn0266677,asRNA:CR45167
FBgn0266808,asRNA:CR45270
FBgn0266810,asRNA:CR45272
FBgn0267084,asRNA:CR45528
FBgn0267091,asRNA:CR45535
FBgn0267160,asRNA:CR45600
FBgn0267164,asRNA:CR45604
FBgn0267171,asRNA:CR45611
FBgn0267181,asRNA:CR45621
FBgn0267242,asRNA:CR45682
FBgn0267485,asRNA:CR45835
FBgn0267528,asRNA:CR45868
FBgn0267549,asRNA:CR45889
FBgn0267556,asRNA:CR45896
FBgn0267586,asRNA:CR45924
FBgn0267657,asRNA:CR45995
FBgn0267667,asRNA:CR46005
FBgn0267697,asRNA:CR46033
FBgn0267736,asRNA:CR46067
FBgn0267776,asRNA:CR46107
FBgn0267809,asRNA:CR46134
FBgn0286034,asRNA:CR46354
FBgn0287464,asRNA:CR46453
FBgn0287600,asRNA:CR46469
FBgn0287604,asRNA:CR46473
FBgn0287617,asRNA:CR46486
FBgn0000139,ash2
FBgn0036995,atk
FBgn0067782,att-ORFB
FBgn0000147,aurA
FBgn0035708,axed
FBgn0262870,axo
FBgn0004870,bab1
FBgn0025525,bab2
FBgn0011300,babo
FBgn0000163,baz
FBgn0033844,bbc
FBgn0087007,bbg
FBgn0034049,bdg
FBgn0052594,be
FBgn0265607,beat-IIIa
FBgn0053179,beat-IIIb
FBgn0032629,beat-IIIc
FBgn0038498,beat-IIa
FBgn0038494,beat-IIb
FBgn0039089,beat-IV
FBgn0013433,beat-Ia
FBgn0028645,beat-Ib
FBgn0028644,beat-Ic
FBgn0250908,beat-VII
FBgn0038092,beat-Vb
FBgn0038084,beat-Vc
FBgn0030538,betaNACtes1
FBgn0030563,betaNACtes2
FBgn0284243,betaTub56D
FBgn0003888,betaTub60D
FBgn0003890,betaTub97EF
FBgn0027348,bgm
FBgn0000179,bi
FBgn0014133,bif
FBgn0045759,bin
FBgn0263144,bin3
FBgn0026263,bip1
FBgn0004133,blow
FBgn0085385,bma
FBgn0036449,bmm
FBgn0001090,bnb
FBgn0014135,bnl
FBgn0040388,boi
FBgn0029730,boil
FBgn0011206,bol
FBgn0050362,boly
FBgn0004893,bowl
FBgn0283451,br
FBgn0010300,brat
FBgn0259246,brp
FBgn0000114,bru1
FBgn0262475,bru2
FBgn0264001,bru3
FBgn0261787,brun
FBgn0040333,brv3
FBgn0004101,bs
FBgn0000529,bsh
FBgn0000229,bsk
FBgn0285896,btl
FBgn0266756,btsz
FBgn0023096,btv
FBgn0259176,bun
FBgn0031150,bves
FBgn0045064,bwa
FBgn0011723,byn
FBgn0040234,c12.2
FBgn0263111,cac
FBgn0000250,cact
FBgn0000251,cad
FBgn0017414,cag
FBgn0040233,cana
FBgn0023095,caps
FBgn0261458,capt
FBgn0004878,cas
FBgn0286781,cass
FBgn0015919,caup
FBgn0026257,cav
FBgn0285954,caz
FBgn0086757,cbs
FBgn0263986,cd
FBgn0004876,cdi
FBgn0261532,cdm
FBgn0029092,ced-6
FBgn0035168,cep290
FBgn0027569,cert
FBgn0000289,cg
FBgn0263258,chas
FBgn0014141,cher
FBgn0000307,chif
FBgn0086758,chinmo
FBgn0015371,chn
FBgn0004859,ci
FBgn0027598,cindr
FBgn0000317,ck
FBgn0035427,ckd
FBgn0261016,clos
FBgn0000326,clt
FBgn0034087,clu
FBgn0026255,clumsy
FBgn0000330,cm
FBgn0037015,cmpy
FBgn0262975,cnc
FBgn0013765,cnn
FBgn0259212,cno
FBgn0033265,coil
FBgn0050363,cola
FBgn0019830,colt
FBgn0259236,comm3
FBgn0039994,conu
FBgn0261269,conv
FBgn0259173,corn
FBgn0000352,cos
FBgn0263995,cpo
FBgn0041605,cpx
FBgn0259685,crb
FBgn0001994,crp
FBgn0015925,csul
FBgn0000382,csw
FBgn0004198,ct
FBgn0261808,cu
FBgn0011204,cue
FBgn0000395,cv-2
FBgn0285955,cv-c
FBgn0030001,cyr
FBgn0038511,cysu
FBgn0262029,d
FBgn0005677,dac
FBgn0263930,dally
FBgn0039286,dan
FBgn0263239,dar1
FBgn0262636,dati
FBgn0287630,dbf
FBgn0000427,dec-1
FBgn0036038,defl
FBgn0033740,dgt5
FBgn0261397,didum
FBgn0261934,dikar
FBgn0023091,dimm
FBgn0000459,disco
FBgn0285879,disco-r
FBgn0260632,dl
FBgn0001624,dlg1
FBgn0041604,dlp
FBgn0024510,dlt
FBgn0039683,dmrt99B
FBgn0278604,dmt
FBgn0000479,dnc
FBgn0038916,dnd
FBgn0260866,dnr1
FBgn0024245,dnt
FBgn0015379,dod
FBgn0020306,dom
FBgn0016794,dos
FBgn0015929,dpa
FBgn0000490,dpp
FBgn0052057,dpr10
FBgn0085414,dpr12
FBgn0034286,dpr13
FBgn0029974,dpr14
FBgn0037993,dpr15
FBgn0037295,dpr16
FBgn0030723,dpr18
FBgn0261871,dpr2
FBgn0035170,dpr20
FBgn0053516,dpr3
FBgn0053512,dpr4
FBgn0040823,dpr6
FBgn0052600,dpr8
FBgn0038282,dpr9
FBgn0053196,dpy
FBgn0260006,drd
FBgn0002183,dre4
FBgn0004638,drk
FBgn0015380,drl
FBgn0026722,drosha
FBgn0284247,ds
FBgn0035290,dsb
FBgn0015381,dsf
FBgn0000504,dsx
FBgn0262730,dtn
FBgn0000996,dup
FBgn0000524,dx
FBgn0004511,dy
FBgn0066365,dyl
FBgn0264006,dysc
FBgn0039411,dysf
FBgn0034627,eEFSec
FBgn0027619,eIF3j
FBgn0033902,eIF3m
FBgn0026259,eIF5B
FBgn0000535,eag
FBgn0000536,eas
FBgn0243514,eater
FBgn0000542,ec
FBgn0035766,eco
FBgn0000547,ed
FBgn0011217,eff
FBgn0000560,eg
FBgn0001404,egh
FBgn0000562,egl
FBgn0004858,elB
FBgn0260400,elav
FBgn0032660,elfless
FBgn0020497,emb
FBgn0000578,ena
FBgn0004875,enc
FBgn0061515,endos
FBgn0034975,enok
FBgn0264693,ens
FBgn0031375,erm
FBgn0000588,esc
FBgn0000611,exd
FBgn0033668,exp
FBgn0031414,eys
FBgn0262111,f
FBgn0028487,f-cup
FBgn0005632,faf
FBgn0026721,fat-spondin
FBgn0031086,fd19B
FBgn0264954,fd3F
FBgn0045063,fdl
FBgn0030090,fend
FBgn0034435,fest
FBgn0030092,fh
FBgn0259146,fid
FBgn0031627,fipi
FBgn0024555,flfl
FBgn0000709,fliI
FBgn0000711,flw
FBgn0286782,flz
FBgn0086675,fne
FBgn0011591,fng
FBgn0032773,fon
FBgn0000721,for
FBgn0053556,form3
FBgn0038197,foxo
FBgn0011592,fra
FBgn0035798,frac
FBgn0023083,fray
FBgn0051774,fred
FBgn0035612,frm
FBgn0029769,frma
FBgn0086698,frtz
FBgn0004652,fru
FBgn0005390,fs(1)M3
FBgn0004650,fs(1)N
FBgn0004656,fs(1)h
FBgn0001075,ft
FBgn0001078,ftz-f1
FBgn0023441,fus
FBgn0031702,fusl
FBgn0259108,futsch
FBgn0004373,fwd
FBgn0261722,fwe
FBgn0024689,fws
FBgn0001085,fz
FBgn0016797,fz2
FBgn0027343,fz3
FBgn0011596,fzo
FBgn0001087,g
FBgn0035192,galene
FBgn0010097,gammaTub37C
FBgn0039487,gb
FBgn0024234,gbb
FBgn0261703,gce
FBgn0005695,gcl
FBgn0020300,geko
FBgn0250823,gish
FBgn0004618,gl
FBgn0015229,glec
FBgn0250846,glob2
FBgn0027528,goe
FBgn0052227,gogo
FBgn0004919,gol
FBgn0264495,gpp
FBgn0259211,grh
FBgn0001139,gro
FBgn0261278,grp
FBgn0286567,gry
FBgn0001147,gsb-n
FBgn0026239,gukh
FBgn0261509,haf
FBgn0045852,ham
FBgn0026575,hang
FBgn0001179,hay
FBgn0029082,hbs
FBgn0010113,hdc
FBgn0038842,hdly
FBgn0033448,hebe
FBgn0030437,hec
FBgn0028375,heix
FBgn0262823,hemo
FBgn0010303,hep
FBgn0011224,heph
FBgn0028577,hfp
FBgn0001189,hfw
FBgn0004644,hh
FBgn0003997,hid
FBgn0010114,hig
FBgn0030600,hiw
FBgn0035160,hng3
FBgn0041150,hoe1
FBgn0031649,hoe2
FBgn0001202,hook
FBgn0004864,hop
FBgn0264491,how
FBgn0263395,hppy
FBgn0001235,hth
FBgn0010389,htl
FBgn0263391,hts
FBgn0027655,htt
FBgn0050364,hubl
FBgn0033968,hui
FBgn0264542,hwt
FBgn0002431,hyd
FBgn0036556,hzg
FBgn0041147,ida
FBgn0001250,if
FBgn0013467,igl
