geneID,geneName
FBgn0000063,Mps1
FBgn0263316,Mrp4
FBgn0052296,Mrtf
FBgn0035331,MsR1
FBgn0264002,MsR2
FBgn0261836,Msp300
FBgn0015766,Msr-110
FBgn0028707,Mt2
FBgn0028479,Mtpalpha
FBgn0025352,Mtpbeta
FBgn0052602,Muc12Ea
FBgn0052580,Muc14A
FBgn0031000,Muc18B
FBgn0034294,Muc55B
FBgn0036181,Muc68Ca
FBgn0036203,Muc68D
FBgn0051439,Muc96D
FBgn0025390,Mur2B
FBgn0038492,Mur89F
FBgn0030683,Mvd
FBgn0011672,Mvl
FBgn0263705,Myo10A
FBgn0040299,Myo28B1
FBgn0086347,Myo31DF
FBgn0010246,Myo61F
FBgn0267431,Myo81F
FBgn0031228,ND-15
FBgn0029971,ND-MNLL
FBgn0085468,ND-MWFE
FBgn0030505,NFAT
FBgn0024321,NK7.1
FBgn0053126,NLaz
FBgn0050104,NT5E-2
FBgn0030512,Nadsyn
FBgn0034308,Naus
FBgn0036279,Ncc69
FBgn0028704,Nckx30C
FBgn0259111,Ndae1
FBgn0043456,Ndf
FBgn0026403,Ndg
FBgn0038872,Nelf-A
FBgn0029843,Nep1
FBgn0031081,Nep3
FBgn0039022,Nepl13
FBgn0039023,Nepl14
FBgn0032442,Nepl7
FBgn0032585,Nepl8
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0031865,Nha1
FBgn0263390,Nha2
FBgn0026787,Nhe1
FBgn0027929,NimB1
FBgn0028543,NimB2
FBgn0259896,NimC1
FBgn0028939,NimC2
FBgn0053554,Nipped-A
FBgn0026401,Nipped-B
FBgn0030724,Nipsnap
FBgn0051146,Nlg1
FBgn0083963,Nlg3
FBgn0083975,Nlg4
FBgn0016685,Nlp
FBgn0265726,Nna1
FBgn0033224,Nop17l
FBgn0011676,Nos
FBgn0259734,Nost
FBgn0085436,Not1
FBgn0034963,Not11
FBgn0033029,Not3
FBgn0044028,Notum
FBgn0085428,Nox
FBgn0024320,Npc1a
FBgn0039348,Npl4
FBgn0287423,Nplp2
FBgn0040717,Nplp4
FBgn0264975,Nrg
FBgn0020391,Nrk
FBgn0038975,Nrx-1
FBgn0013997,Nrx-IV
FBgn0038473,Ns1
FBgn0266464,Nsf2
FBgn0034371,Ntan1
FBgn0027868,Nup107
FBgn0039004,Nup133
FBgn0021761,Nup154
FBgn0262647,Nup160
FBgn0033766,Nup188
FBgn0034310,Nup75
FBgn0039120,Nup98-96
FBgn0016687,Nurf-38
FBgn0263232,Nxf3
FBgn0024944,Oamb
FBgn0032123,Oatp30B
FBgn0032433,Oatp33Ea
FBgn0032435,Oatp33Eb
FBgn0034716,Oatp58Dc
FBgn0036732,Oatp74D
FBgn0284250,Oaz
FBgn0050073,Obp50b
FBgn0050072,Obp50c
FBgn0033931,Obp50e
FBgn0034768,Obp58b
FBgn0039685,Obp99b
FBgn0004514,Oct-TyrR
FBgn0038653,Octalpha2R
FBgn0038980,Octbeta1R
FBgn0038063,Octbeta2R
FBgn0250910,Octbeta3R
FBgn0025360,Optix
FBgn0030715,Or13a
FBgn0032096,Or30a
FBgn0026392,Or33a
FBgn0026391,Or33b
FBgn0033727,Or49a
FBgn0041625,Or65a
FBgn0036009,Or67a
FBgn0030016,Or7a
FBgn0038203,Or88a
FBgn0039034,Or94b
FBgn0015271,Orc5
FBgn0019952,Orct
FBgn0017561,Ork1
FBgn0035317,Oseg2
FBgn0035264,Oseg4
FBgn0037406,Osi1
FBgn0037430,Osi20
FBgn0027527,Osi6
FBgn0259994,OtopLa
FBgn0053092,P5CDh2
FBgn0038516,P5cr-2
FBgn0033352,PAN2
FBgn0035397,PAN3
FBgn0037327,PEK
FBgn0029789,PGAP1
FBgn0037906,PGRP-LB
FBgn0035976,PGRP-LC
FBgn0260458,PGRP-LD
FBgn0043576,PGRP-SC1a
FBgn0033327,PGRP-SC1b
FBgn0039776,PH4alphaEFB
FBgn0026190,PH4alphaMP
FBgn0051017,PH4alphaNE3
FBgn0033669,PI31
FBgn0032447,PICK1
FBgn0035464,PIG-B
FBgn0036893,PIG-F
FBgn0035265,PIG-Wb
FBgn0039924,PIP4K
FBgn0038140,PK2-R1
FBgn0038139,PK2-R2
FBgn0038603,PKD
FBgn0039846,PNPase
FBgn0011474,PR-Set7
FBgn0267824,PRAS40
FBgn0024734,PRL-1
FBgn0052406,PVRAP
FBgn0287454,Pa1
FBgn0020513,Paics
FBgn0038100,Paip2
FBgn0267698,Pak
FBgn0067864,Patj
FBgn0029137,Patsas
FBgn0041789,Pax
FBgn0041342,Pcyt1
FBgn0030520,Pdcd4
FBgn0085370,Pde11
FBgn0264815,Pde1c
FBgn0038237,Pde6
FBgn0266377,Pde8
FBgn0259171,Pde9
FBgn0260753,Pdfr
FBgn0011693,Pdh
FBgn0029958,Pdp
FBgn0016694,Pdp1
FBgn0037044,Pdss2
FBgn0267727,Pen
FBgn0003067,Pepck1
FBgn0034356,Pepck2
FBgn0013563,Pex1
FBgn0037019,Pex16
FBgn0035922,Pex7
FBgn0027621,Pfrx
FBgn0031530,Pgant2
FBgn0027558,Pgant3
FBgn0001970,Pgant35A
FBgn0031681,Pgant5
FBgn0030930,Pgant7
FBgn0050463,Pgant9
FBgn0033377,Pgm2a
FBgn0015277,Pi3K59F
FBgn0015278,Pi3K68D
FBgn0267350,Pi4KIIIalpha
FBgn0032455,Pih1D1
FBgn0016926,Pino
FBgn0030670,Pis
FBgn0030400,Pits
FBgn0000273,Pka-C1
FBgn0000274,Pka-C2
FBgn0259680,Pkcdelta
FBgn0041195,Pkd2
FBgn0020621,Pkn
FBgn0024314,Plap
FBgn0036192,Pldn
FBgn0025574,Pli
FBgn0036147,Plod
FBgn0086690,Plp
FBgn0044419,Pmi
FBgn0036300,Pmm2
FBgn0036239,Pop2
FBgn0020257,Ppa
FBgn0035632,Ppat-Dpck
FBgn0050290,Ppcdc
FBgn0035143,Ppm1
FBgn0030057,Ppt1
FBgn0036770,Prestin
FBgn0033635,Prip
FBgn0027082,ProRS-m
FBgn0029723,Proc-R
FBgn0265606,Prosalpha4T1
FBgn0040752,Prosap
FBgn0261119,Prp19
FBgn0036915,Prp3
FBgn0033688,Prp8
FBgn0036030,Prps
FBgn0033518,Prx2540-2
FBgn0038519,Prx3
FBgn0264598,PsGEF
FBgn0261243,Psa
FBgn0005624,Psc
FBgn0026379,Pten
FBgn0004370,Ptp10D
FBgn0004368,Ptp4E
FBgn0267487,Ptp61F
FBgn0014007,Ptp69D
FBgn0004369,Ptp99A
FBgn0261985,Ptpmeg
FBgn0028341,Ptpmeg2
FBgn0262867,Ptr
FBgn0020912,Ptx1
FBgn0085407,Pvf3
FBgn0004577,Pxd
FBgn0011828,Pxn
FBgn0032846,Pyroxd1
FBgn0267430,Pzl
FBgn0033814,Qsox1
FBgn0038918,Qsox3
FBgn0261986,RASSF8
FBgn0039209,REPTOR
FBgn0036187,RIOK1
FBgn0020620,RN-tre
FBgn0028426,RNaseZ
FBgn0004842,RYa-R
FBgn0285937,Rab1
FBgn0015790,Rab11
FBgn0015791,Rab14
FBgn0086913,Rab26
FBgn0025382,Rab27
FBgn0030613,Rab3-GEF
FBgn0002567,Rab32
FBgn0016701,Rab4
FBgn0030391,Rab40
FBgn0015795,Rab7
FBgn0015372,RabX1
FBgn0035255,RabX5
FBgn0025808,Rad17
FBgn0039065,Rad60
FBgn0003079,Raf
FBgn0262114,RanBPM
FBgn0264895,RapGAP1
FBgn0023510,Rbcn-3B
FBgn0038390,Rbf2
FBgn0052062,Rbfox1
FBgn0262483,Rbp
FBgn0260943,Rbp6
FBgn0037012,Rcd2
FBgn0004244,Rdl
FBgn0027375,RecQ5
FBgn0036463,Reck
FBgn0032439,Ref2
FBgn0032341,Reps
FBgn0085419,Rgk2
FBgn0026376,Rgl
FBgn0019940,Rh6
FBgn0036260,Rh7
FBgn0039883,RhoGAP100F
FBgn0030808,RhoGAP15B
FBgn0261461,RhoGAP18B
FBgn0031118,RhoGAP19D
FBgn0025836,RhoGAP1A
FBgn0036257,RhoGAP68F
FBgn0038853,RhoGAP93B
FBgn0026375,RhoGAPp190
FBgn0264707,RhoGEF3
FBgn0035574,RhoGEF64C
FBgn0083940,RhoU
FBgn0026374,Rhp
FBgn0028500,Rich
FBgn0050085,Rif1
FBgn0053547,Rim
FBgn0031359,Rim2
FBgn0032189,Ripalpha
FBgn0051719,RluA-1
FBgn0032256,RluA-2
FBgn0036897,Rnf146
FBgn0011704,RnrS
FBgn0044020,Roc2
FBgn0026181,Rok
FBgn0039152,Root
FBgn0010407,Ror
FBgn0019938,RpI1
FBgn0034968,RpL12
FBgn0039359,RpL27
FBgn0002626,RpL32
FBgn0030616,RpL37a
FBgn0034822,RpL37b
FBgn0015756,RpL9
FBgn0033699,RpS11
FBgn0286213,RpS12
FBgn0005533,RpS17
FBgn0011284,RpS4
FBgn0263757,Rpb4
FBgn0050499,Rpe
FBgn0033092,Rpp25
FBgn0028687,Rpt1
FBgn0038269,Rrp6
FBgn0032478,Rsph1
FBgn0053113,Rtnl1
FBgn0015831,Rtnl2
FBgn0030055,Rubicon
FBgn0083981,RunxA
FBgn0259162,RunxB
FBgn0020617,Rx
FBgn0011286,RyR
FBgn0003310,S
FBgn0035915,S-Lap1
FBgn0034132,S-Lap8
FBgn0037105,S1P
FBgn0283472,S6k
FBgn0043865,SA-2
FBgn0041781,SCAR
FBgn0035298,SCOT
FBgn0263006,SERCA
FBgn0038303,SIDL
FBgn0038880,SIFaR
FBgn0029761,SK
FBgn0051163,SKIP
FBgn0261698,SLO2
FBgn0040283,SMC1
FBgn0015615,SMC3
FBgn0264357,SNF4Agamma
FBgn0034070,SP2353
FBgn0032638,SPH93
FBgn0029768,SPR
FBgn0052451,SPoCk
FBgn0283500,Sac1
FBgn0032330,Samuel
FBgn0033785,Sans
FBgn0000416,Sap-r
FBgn0262714,Sap130
FBgn0013334,Sap47
FBgn0003319,Sb
FBgn0025802,Sbf
FBgn0020907,Scp2
FBgn0003339,Scr
FBgn0010415,Sdc
FBgn0036222,SdhAL
FBgn0024509,Sec13
FBgn0266674,Sec15
FBgn0052654,Sec16
FBgn0037383,Sec20
FBgn0010638,Sec61beta
FBgn0028538,Sec71
FBgn0040336,Seipin
FBgn0011259,Sema1a
FBgn0011260,Sema2a
FBgn0264273,Sema2b
FBgn0284221,Sema5c
FBgn0259923,Sep4
FBgn0034897,Sesn
FBgn0014879,Set
FBgn0030486,Set2
FBgn0052732,Setd3
FBgn0259962,Sfp33A1
FBgn0259966,Sfp51E
FBgn0259972,Sfp77F
FBgn0261059,Sfp78E
FBgn0003373,Sgs3
FBgn0003378,Sgs8
FBgn0038660,Sgsh
FBgn0003380,Sh
FBgn0262593,Shab
FBgn0085395,Shawl
FBgn0031039,Shawn
FBgn0015296,Shc
FBgn0085408,Shrm
FBgn0025625,Sik2
FBgn0262103,Sik3
FBgn0033935,Sin1
FBgn0039631,Sirt7
FBgn0259922,Skadu
FBgn0033657,Sln
FBgn0264087,Slob
FBgn0265523,Smr
FBgn0036272,Sms
FBgn0033633,Smyd4-3
FBgn0011288,Snap25
FBgn0035815,Snmp2
FBgn0085450,Snoo
FBgn0259199,Snup
FBgn0051755,SoYb
FBgn0033654,Sobp
FBgn0041184,Socs36E
FBgn0001965,Sos
FBgn0024288,Sox100B
FBgn0039938,Sox102F
FBgn0042630,Sox21b
FBgn0020378,Sp1
FBgn0010905,Spn
FBgn0032178,Spn31A
FBgn0265137,Spn42Da
FBgn0033112,Spn42Db
FBgn0033113,Spn42Dc
FBgn0033115,Spn42De
FBgn0033574,Spn47C
FBgn0036970,Spn77Bc
FBgn0028984,Spn88Ea
FBgn0020767,Spred
FBgn0036218,Sprn
FBgn0261270,Sps1
FBgn0086532,Spt-I
FBgn0038320,Sra-1
FBgn0029121,Sras
FBgn0264959,Src42A
FBgn0262733,Src64B
FBgn0010747,Srp54k
FBgn0025702,Srpk79D
FBgn0036340,Srrm1
FBgn0011481,Ssdp
FBgn0035627,Sse
FBgn0015300,Ssl
FBgn0041780,Ssl2
FBgn0033887,St4
FBgn0263980,Stacl
FBgn0265045,Strn-Mlck
FBgn0036571,Strump
FBgn0003612,Su(var)2-10
FBgn0026427,Su(var)2-HP2
FBgn0265623,Su(z)2
FBgn0025355,SuUR
FBgn0036191,Sugb
FBgn0040271,Sulf1
FBgn0028675,Sur
FBgn0019925,Surf4
FBgn0266696,Svil
FBgn0037130,Syn1
FBgn0034135,Syn2
FBgn0033876,Syngr
FBgn0038826,Syp
FBgn0004242,Syt1
FBgn0261085,Syt12
FBgn0039900,Syt7
FBgn0261090,Sytbeta
FBgn0036341,Syx13
FBgn0037084,Syx6
FBgn0004359,T48
FBgn0038129,TBC1D5
FBgn0286784,TER94
FBgn0283659,THG
FBgn0028541,TM9SF4
FBgn0039734,Tace
FBgn0011291,Taf11
FBgn0011836,Taf2
FBgn0010280,Taf4
FBgn0010417,Taf6
FBgn0046689,Takl1
FBgn0051852,Tap42
FBgn0035989,Tat
FBgn0026619,Taz
FBgn0033055,Tbce
FBgn0010329,Tbh
FBgn0259977,Tdc1
FBgn0036450,Tdrd3
FBgn0026760,Tehao
FBgn0035638,Tektin-C
FBgn0267001,Ten-a
FBgn0004449,Ten-m
FBgn0041183,Tep1
FBgn0263392,Tet
FBgn0261953,TfAP-2
FBgn0036373,Tgi
FBgn0031321,Tgt
FBgn0014073,Tie
FBgn0011837,Tis11
FBgn0037976,Tk
FBgn0004841,TkR86C
FBgn0004622,TkR99D
FBgn0262473,Tl
FBgn0283657,Tlk
FBgn0003721,Tm1
FBgn0033259,Tmem63
FBgn0262624,Tmhs
FBgn0027508,Tnks
FBgn0028397,Tob
FBgn0030412,Tomosyn
FBgn0044809,TotZ
FBgn0086355,Tpi
FBgn0033027,TpnC4
FBgn0020370,TppII
FBgn0032586,Tpr2
FBgn0086674,Tpst
FBgn0030748,Traf-like
FBgn0265464,Traf6
FBgn0003748,Treh
FBgn0261793,Trf2
FBgn0035187,Trh
FBgn0051721,Trim9
FBgn0013263,Trl
FBgn0032593,Trpgamma
FBgn0265194,Trpm
FBgn0266723,Trs31
FBgn0040070,Trx-2
FBgn0036266,Tsen54
FBgn0024361,Tsp2A
FBgn0040334,Tsp3A
FBgn0029508,Tsp42Ea
FBgn0029506,Tsp42Ee
FBgn0033130,Tsp42Ei
FBgn0033134,Tsp42El
FBgn0033135,Tsp42En
FBgn0033629,Tsp47F
FBgn0029837,Tsp5D
FBgn0036769,Tsp74F
FBgn0027865,Tsp96F
FBgn0039465,Tsp97E
FBgn0039530,Tusp
FBgn0039436,TwdlB
FBgn0039440,TwdlJ
FBgn0039434,TwdlM
FBgn0039435,TwdlP
FBgn0035631,Txl
FBgn0031038,Tyler
FBgn0038542,TyrR
FBgn0038541,TyrRII
FBgn0023143,Uba1
FBgn0015320,Ubc2
FBgn0061469,Ube3a
FBgn0260970,Ubr3
FBgn0003944,Ubx
FBgn0034061,Ufc1
FBgn0039086,Ugt303B1
FBgn0040253,Ugt35E1
FBgn0032713,Ugt36D1
FBgn0038082,Ugt37A2
FBgn0050438,Ugt50B3
FBgn0083123,Uhg5
FBgn0040395,Unc-76
FBgn0053519,Unc-89
FBgn0030354,Upf1
FBgn0029992,Upf2
FBgn0033428,Urod
FBgn0038361,Uros2
FBgn0052479,Usp10
FBgn0039025,Usp12-46
FBgn0050421,Usp15-31
FBgn0016756,Usp47
FBgn0035402,Usp5
FBgn0038862,Usp8
FBgn0270928,VAChT
FBgn0028938,Vajk1
FBgn0028544,Vajk3
FBgn0027079,ValRS
FBgn0028670,Vha100-2
FBgn0032373,Vha100-5
FBgn0262736,Vha16-1
FBgn0028668,Vha16-2
FBgn0033706,Vha36-2
FBgn0040377,Vha36-3
FBgn0262511,Vha44
FBgn0265262,Vha68-1
FBgn0262515,VhaAC45
FBgn0028663,VhaM9.7-b
FBgn0028662,VhaPPA1-1
FBgn0027779,VhaSFD
FBgn0041174,Vhl
FBgn0052113,Vps13D
FBgn0039402,Vps2
FBgn0038593,Vps39
FBgn0283469,Vps4
FBgn0261049,Vps45
FBgn0034380,Vps51
FBgn0243516,Vrp1
FBgn0263512,Vsx2
FBgn0038608,WRNexo
FBgn0036318,Wbp2
FBgn0038617,Wdr37
FBgn0032339,Wdr59
FBgn0031374,Wdr62
FBgn0036771,Wdr92
FBgn0031903,Wnt10
FBgn0010453,Wnt4
FBgn0052677,X11Lbeta
FBgn0032465,Yip1d1
FBgn0260858,Ykt6
FBgn0052685,ZAP3
FBgn0265991,Zasp52
FBgn0035917,Zasp66
FBgn0085478,Zdhhc8
FBgn0033097,Zip42C.2
FBgn0036461,Zip71B
FBgn0038412,Zip89B
FBgn0266709,Zmynd10
FBgn0263603,Zn72D
FBgn0051860,ZnT33D
FBgn0025693,ZnT41F
FBgn0033762,ZnT49B
FBgn0037000,ZnT77C
FBgn0061476,Zwilch
FBgn0011294,a5
FBgn0261854,aPKC
FBgn0264442,ab
FBgn0000014,abd-A
FBgn0033749,achi
FBgn0000028,acj6
FBgn0000061,al
FBgn0013746,alien
FBgn0086361,alph
FBgn0010215,alpha-Cat
FBgn0029105,alpha-Catr
FBgn0015568,alpha-Est1
FBgn0015569,alpha-Est10
FBgn0015570,alpha-Est2
FBgn0015571,alpha-Est3
FBgn0015572,alpha-Est4
FBgn0027934,alpha-Est4aPsi
FBgn0261393,alpha-Est5
FBgn0015574,alpha-Est6
FBgn0015575,alpha-Est7
FBgn0015576,alpha-Est8
FBgn0015577,alpha-Est9
FBgn0026616,alpha-Man-IIb
FBgn0259170,alpha-Man-Ia
FBgn0250789,alpha-Spec
FBgn0003885,alphaTub84D
FBgn0038535,alt
FBgn0023179,amon
FBgn0011746,ana
FBgn0262167,ana1
FBgn0027513,ana2
FBgn0052000,anne
FBgn0000097,aop
FBgn0004569,aos
FBgn0267978,ap
FBgn0260941,app
FBgn0015903,apt
FBgn0015904,ara
FBgn0028646,aralar1
FBgn0023535,arg
FBgn0000117,arm
FBgn0000119,arr
FBgn0029095,aru
FBgn0017424,asRNA:CR11538
FBgn0040554,asRNA:CR17025
FBgn0051084,asRNA:CR31084
FBgn0262902,asRNA:CR43257
FBgn0262991,asRNA:CR43299
FBgn0266428,asRNA:CR43463
FBgn0263441,asRNA:CR43464
FBgn0263446,asRNA:CR43469
FBgn0263447,asRNA:CR43470
FBgn0263590,asRNA:CR43615
FBgn0263627,asRNA:CR43636
FBgn0264350,asRNA:CR43806
FBgn0264447,asRNA:CR43865
FBgn0264507,asRNA:CR43906
FBgn0264710,asRNA:CR43979
FBgn0264838,asRNA:CR44046
FBgn0264841,asRNA:CR44049
FBgn0264862,asRNA:CR44053
FBgn0264863,asRNA:CR44054
FBgn0264873,asRNA:CR44064
FBgn0264878,asRNA:CR44069
FBgn0265050,asRNA:CR44165
FBgn0265058,asRNA:CR44169
FBgn0265068,asRNA:CR44179
FBgn0265070,asRNA:CR44181
FBgn0265096,asRNA:CR44201
FBgn0265168,asRNA:CR44237
FBgn0265498,asRNA:CR44367
FBgn0265508,asRNA:CR44370
FBgn0266199,asRNA:CR44894
FBgn0266202,asRNA:CR44897
FBgn0266276,asRNA:CR44961
FBgn0266330,asRNA:CR44995
FBgn0266352,asRNA:CR45001
FBgn0266384,asRNA:CR45026
FBgn0266404,asRNA:CR45044
FBgn0266565,asRNA:CR45104
FBgn0266624,asRNA:CR45131
FBgn0266627,asRNA:CR45134
FBgn0266635,asRNA:CR45142
FBgn0266681,asRNA:CR45171
FBgn0266735,asRNA:CR45208
FBgn0266798,asRNA:CR45260
FBgn0267243,asRNA:CR45683
FBgn0267276,asRNA:CR45712
FBgn0267425,asRNA:CR45778
FBgn0267448,asRNA:CR45798
FBgn0267452,asRNA:CR45802
FBgn0267477,asRNA:CR45827
FBgn0267542,asRNA:CR45882
FBgn0267569,asRNA:CR45909
FBgn0267572,asRNA:CR45912
FBgn0267586,asRNA:CR45924
FBgn0267614,asRNA:CR45952
FBgn0267693,asRNA:CR46029
FBgn0267714,asRNA:CR46047
FBgn0267716,asRNA:CR46049
FBgn0267738,asRNA:CR46069
FBgn0267750,asRNA:CR46081
FBgn0267751,asRNA:CR46082
FBgn0267758,asRNA:CR46089
FBgn0267770,asRNA:CR46101
FBgn0267803,asRNA:CR46128
FBgn0267804,asRNA:CR46129
FBgn0286034,asRNA:CR46354
FBgn0287600,asRNA:CR46469
FBgn0287602,asRNA:CR46471
FBgn0287604,asRNA:CR46473
FBgn0287617,asRNA:CR46486
FBgn0266027,asRNA:TS15
FBgn0029094,asf1
FBgn0005386,ash1
FBgn0000140,asp
FBgn0015905,ast
FBgn0032422,atilla
FBgn0010750,atms
FBgn0262870,axo
FBgn0000153,b
FBgn0004870,bab1
FBgn0025525,bab2
FBgn0011300,babo
FBgn0037081,barc
FBgn0000163,baz
FBgn0087007,bbg
FBgn0000166,bcd
FBgn0265607,beat-IIIa
FBgn0053179,beat-IIIb
FBgn0032629,beat-IIIc
FBgn0038498,beat-IIa
FBgn0038494,beat-IIb
FBgn0039089,beat-IV
FBgn0013433,beat-Ia
FBgn0028645,beat-Ib
FBgn0028644,beat-Ic
FBgn0039584,beat-VI
FBgn0250908,beat-VII
FBgn0038087,beat-Va
FBgn0038084,beat-Vc
FBgn0250788,beta-Spec
FBgn0052601,betaNACtes3
FBgn0052598,betaNACtes6
FBgn0003888,betaTub60D
FBgn0003890,betaTub97EF
FBgn0000179,bi
FBgn0000181,bic
FBgn0014133,bif
FBgn0035608,blanks
FBgn0027660,blot
FBgn0085385,bma
FBgn0014135,bnl
FBgn0011206,bol
FBgn0283451,br
FBgn0000212,brm
FBgn0259246,brp
FBgn0000114,bru1
FBgn0262475,bru2
FBgn0264001,bru3
FBgn0004101,bs
FBgn0000229,bsk
FBgn0285896,btl
FBgn0266756,btsz
FBgn0023096,btv
FBgn0259176,bun
FBgn0031150,bves
FBgn0000241,bw
FBgn0045064,bwa
FBgn0011723,byn
FBgn0040236,c11.1
FBgn0040234,c12.2
FBgn0038865,cDIP
FBgn0263111,cac
FBgn0000251,cad
FBgn0023095,caps
FBgn0261458,capt
FBgn0000257,car
FBgn0029093,cathD
FBgn0015919,caup
FBgn0026257,cav
FBgn0086757,cbs
FBgn0263986,cd
FBgn0004876,cdi
FBgn0261532,cdm
FBgn0029092,ced-6
FBgn0030657,cerv
FBgn0000289,cg
FBgn0263258,chas
FBgn0014141,cher
FBgn0024248,chico
FBgn0086758,chinmo
FBgn0033095,chk
FBgn0028387,chm
FBgn0015371,chn
FBgn0267435,chp
FBgn0036165,chrb
FBgn0262582,cic
FBgn0027598,cindr
FBgn0000317,ck
FBgn0033987,ckn
FBgn0034087,clu
FBgn0040232,cmet
FBgn0000337,cn
FBgn0262975,cnc
FBgn0286070,cnk
FBgn0013765,cnn
FBgn0259212,cno
FBgn0050363,cola
FBgn0259236,comm3
FBgn0000346,comt
FBgn0261269,conv
FBgn0010434,cora
FBgn0000352,cos
FBgn0263995,cpo
FBgn0259685,crb
FBgn0036198,crim
FBgn0000376,crm
FBgn0000377,crn
FBgn0032421,crok
FBgn0001994,crp
FBgn0000382,csw
FBgn0004198,ct
FBgn0011760,ctp
FBgn0260794,ctrip
FBgn0261808,cu
FBgn0011204,cue
FBgn0000395,cv-2
FBgn0285955,cv-c
FBgn0030001,cyr
FBgn0038511,cysu
FBgn0262029,d
FBgn0250837,dUTPase
FBgn0005677,dac
FBgn0263930,dally
FBgn0263239,dar1
FBgn0262636,dati
FBgn0031461,daw
FBgn0287630,dbf
FBgn0040230,dbo
FBgn0002413,dco
FBgn0284444,ddbt
FBgn0261397,didum
FBgn0261934,dikar
FBgn0000459,disco
FBgn0285879,disco-r
FBgn0029088,disp
FBgn0001624,dlg1
FBgn0041604,dlp
FBgn0024510,dlt
FBgn0010497,dmGlut
FBgn0038851,dmrt93B
FBgn0039683,dmrt99B
FBgn0000479,dnc
FBgn0038916,dnd
FBgn0022338,dnk
FBgn0260866,dnr1
FBgn0030607,dob
FBgn0020306,dom
FBgn0000482,dor
FBgn0016794,dos
FBgn0040726,dpr1
FBgn0052057,dpr10
FBgn0053202,dpr11
FBgn0085414,dpr12
FBgn0034286,dpr13
FBgn0029974,dpr14
FBgn0037993,dpr15
FBgn0051361,dpr17
FBgn0030723,dpr18
FBgn0261871,dpr2
FBgn0035170,dpr20
FBgn0053516,dpr3
FBgn0040823,dpr6
FBgn0052600,dpr8
FBgn0038282,dpr9
FBgn0053196,dpy
FBgn0260006,drd
FBgn0002183,dre4
FBgn0015380,drl
FBgn0020304,drongo
FBgn0027594,drpr
FBgn0284247,ds
FBgn0035290,dsb
FBgn0039528,dsd
FBgn0000524,dx
FBgn0264006,dysc
FBgn0000527,e
FBgn0011586,e(r)
FBgn0087008,e(y)3
FBgn0026250,eIF1A
FBgn0263740,eIF2gamma
FBgn0036258,eIF3l
FBgn0053100,eIF4EHP
FBgn0262734,eIF4H1
FBgn0026259,eIF5B
FBgn0020443,eRF3
FBgn0000535,eag
FBgn0000536,eas
FBgn0243514,eater
FBgn0037076,ebd2
FBgn0000542,ec
FBgn0000547,ed
FBgn0000560,eg
FBgn0001404,egh
FBgn0000562,egl
FBgn0004858,elB
FBgn0260400,elav
FBgn0004875,enc
FBgn0061515,endos
FBgn0264693,ens
FBgn0031375,erm
FBgn0000588,esc
FBgn0263934,esn
FBgn0033668,exp
FBgn0000625,eyg
FBgn0031414,eys
FBgn0262111,f
FBgn0028487,f-cup
FBgn0050502,fa2h
FBgn0037913,fabp
FBgn0028380,fal
FBgn0033859,fand
FBgn0031086,fd19B
FBgn0004896,fd59A
FBgn0045063,fdl
FBgn0259146,fid
FBgn0025519,fidipidine
FBgn0039694,fig
FBgn0032405,firl
FBgn0000711,flw
FBgn0286782,flz
FBgn0086675,fne
FBgn0024236,foi
FBgn0053556,form3
FBgn0038197,foxo
FBgn0011592,fra
FBgn0023083,fray
FBgn0051774,fred
FBgn0035612,frm
FBgn0086698,frtz
FBgn0004652,fru
FBgn0016081,fry
FBgn0005390,fs(1)M3
FBgn0004656,fs(1)h
FBgn0001077,ftz
FBgn0001078,ftz-f1
FBgn0023441,fus
FBgn0259108,futsch
FBgn0001083,fw
FBgn0004373,fwd
FBgn0024689,fws
FBgn0001085,fz
FBgn0016797,fz2
FBgn0027343,fz3
FBgn0027342,fz4
FBgn0262699,fzr
FBgn0001087,g
FBgn0031213,galectin
FBgn0035192,galene
FBgn0010097,gammaTub37C
FBgn0264560,garz
FBgn0261703,gce
FBgn0019809,gcm2
FBgn0020300,geko
FBgn0005198,gig
FBgn0250823,gish
FBgn0004618,gl
FBgn0015391,glu
FBgn0027528,goe
FBgn0264495,gpp
FBgn0024232,gprs
FBgn0261278,grp
FBgn0040493,grsm
FBgn0286567,gry
FBgn0046332,gskt
FBgn0026239,gukh
FBgn0026238,gus
FBgn0261509,haf
FBgn0045852,ham
FBgn0026575,hang
FBgn0008636,hbn
FBgn0010113,hdc
FBgn0038842,hdly
FBgn0029977,hdm
FBgn0033448,hebe
FBgn0030437,hec
FBgn0010303,hep
FBgn0011224,heph
FBgn0028577,hfp
FBgn0001189,hfw
FBgn0040211,hgo
FBgn0003997,hid
FBgn0010114,hig
FBgn0030600,hiw
FBgn0041150,hoe1
FBgn0004864,hop
FBgn0264491,how
FBgn0052205,hpRNA:CR32205
FBgn0062928,hpRNA:CR33940
FBgn0285993,hpRNA:CR46343
FBgn0033028,hrm
FBgn0001235,hth
FBgn0085451,htk
FBgn0010389,htl
FBgn0264542,hwt
FBgn0031128,hydra
FBgn0001250,if
FBgn0013467,igl
FBgn0013983,imd
FBgn0001259,in
FBgn0261244,inaE
FBgn0025394,inc
FBgn0011674,insc
FBgn0001269,inv
