geneID,geneName
FBgn0023496,Lip1
FBgn0024740,Lip2
FBgn0032264,Lip4
FBgn0035610,Lkr
FBgn0261565,Lmpt
FBgn0052105,Lmx1a
FBgn0051092,LpR2
FBgn0263593,Lpin
FBgn0263667,Lpt
FBgn0034140,Lst
FBgn0004425,LysB
FBgn0004428,LysE
FBgn0004429,LysP
FBgn0004430,LysS
FBgn0004431,LysX
FBgn0037481,MAGE
FBgn0034962,MAN1
FBgn0042185,MCU
FBgn0037109,MED1
FBgn0038578,MED17
FBgn0035754,MED4
FBgn0035357,MEP-1
FBgn0032694,MESR3
FBgn0034240,MESR4
FBgn0050272,MFS1
FBgn0036333,MICAL-like
FBgn0027930,MP1
FBgn0032456,MRP
FBgn0027951,MTA1-like
FBgn0040305,MTF-1
FBgn0036801,MYPT-75D
FBgn0032381,Mal-B1
FBgn0261286,Mat89Ba
FBgn0038300,Mau2
FBgn0017578,Max
FBgn0005536,Mbs
FBgn0025815,Mcm6
FBgn0020633,Mcm7
FBgn0023549,Mct1
FBgn0034389,Mctp
FBgn0262559,Mdh2
FBgn0004512,Mdr49
FBgn0010241,Mdr50
FBgn0004513,Mdr65
FBgn0011656,Mef2
FBgn0024329,Mekk1
FBgn0265140,Meltrin
FBgn0029155,Men-b
FBgn0029154,Menl-1
FBgn0029153,Menl-2
FBgn0037207,Mes2
FBgn0027083,MetRS-m
FBgn0038294,Mf
FBgn0026059,Mhcl
FBgn0262519,Mi-2
FBgn0039250,Mink
FBgn0026061,Mipp1
FBgn0263112,Mitf
FBgn0019960,Mitofilin
FBgn0036844,Mkp3
FBgn0034051,Mlf
FBgn0259209,Mlp60A
FBgn0033438,Mmp2
FBgn0031885,Mnn1
FBgn0259481,Mob2
FBgn0039581,Moca-cyp
FBgn0011661,Moe
FBgn0260660,Mp
FBgn0263316,Mrp4
FBgn0052296,Mrtf
FBgn0035331,MsR1
FBgn0264002,MsR2
FBgn0261836,Msp300
FBgn0015766,Msr-110
FBgn0020399,Mst89B
FBgn0028479,Mtpalpha
FBgn0052656,Muc11A
FBgn0052602,Muc12Ea
FBgn0053265,Muc68E
FBgn0038642,Muc91C
FBgn0035483,Mul1
FBgn0025390,Mur2B
FBgn0038492,Mur89F
FBgn0033402,Myd88
FBgn0263705,Myo10A
FBgn0086347,Myo31DF
FBgn0010246,Myo61F
FBgn0267431,Myo81F
FBgn0004647,N
FBgn0031228,ND-15
FBgn0266582,ND-30
FBgn0037001,ND-39
FBgn0034007,ND-51L2
FBgn0017566,ND-75
FBgn0011361,ND-ACP
FBgn0030605,ND-B18
FBgn0030505,NFAT
FBgn0024321,NK7.1
FBgn0053126,NLaz
FBgn0037408,NPFR
FBgn0050104,NT5E-2
FBgn0024947,NTPase
FBgn0085434,NaCP60E
FBgn0016684,NaPi-T
FBgn0051216,Naam
FBgn0031589,Naprt
FBgn0037562,Nazo
FBgn0010352,Nc73EF
FBgn0013303,Nca
FBgn0036279,Ncc69
FBgn0028704,Nckx30C
FBgn0030500,Ndc80
FBgn0043456,Ndf
FBgn0052177,Ndfip
FBgn0259174,Nedd4
FBgn0038872,Nelf-A
FBgn0039478,Nep5
FBgn0033742,Nepl10
FBgn0039022,Nepl13
FBgn0039024,Nepl15
FBgn0039611,Nepl18
FBgn0039612,Nepl19
FBgn0039613,Nepl20
FBgn0027578,Nepl21
FBgn0031805,Nepl4
FBgn0259716,Nepl6
FBgn0032442,Nepl7
FBgn0015773,NetA
FBgn0015774,NetB
FBgn0265416,Neto
FBgn0015269,Nf1
FBgn0042696,NfI
FBgn0263390,Nha2
FBgn0261514,NimA
FBgn0259896,NimC1
FBgn0028939,NimC2
FBgn0053554,Nipped-A
FBgn0051146,Nlg1
FBgn0083963,Nlg3
FBgn0083975,Nlg4
FBgn0023542,Nmd3
FBgn0053513,Nmdar2
FBgn0026400,Noa36
FBgn0028473,Non1
FBgn0035370,Non2
FBgn0038585,Non3
FBgn0033224,Nop17l
FBgn0011676,Nos
FBgn0044028,Notum
FBgn0085428,Nox
FBgn0265011,Np
FBgn0024320,Npc1a
FBgn0039154,Npc2f
FBgn0039800,Npc2g
FBgn0030344,Nrd1
FBgn0264975,Nrg
FBgn0004108,Nrt
FBgn0038975,Nrx-1
FBgn0013997,Nrx-IV
FBgn0038473,Ns1
FBgn0266284,Ns3
FBgn0032251,Nse4
FBgn0266464,Nsf2
FBgn0029147,NtR
FBgn0034371,Ntan1
FBgn0262647,Nup160
FBgn0033737,Nup54
FBgn0038274,Nup93-2
FBgn0039120,Nup98-96
FBgn0263232,Nxf3
FBgn0033901,O-fut1
FBgn0022774,Oat
FBgn0032123,Oatp30B
FBgn0032433,Oatp33Ea
FBgn0032435,Oatp33Eb
FBgn0036732,Oatp74D
FBgn0284250,Oaz
FBgn0011280,Obp19d
FBgn0034471,Obp56e
FBgn0034770,Obp58d
FBgn0036681,Obp73a
FBgn0039682,Obp99c
FBgn0004514,Oct-TyrR
FBgn0038653,Octalpha2R
FBgn0038980,Octbeta1R
FBgn0038063,Octbeta2R
FBgn0250910,Octbeta3R
FBgn0013308,Odc2
FBgn0026058,OdsH
FBgn0025360,Optix
FBgn0030715,Or13a
FBgn0026397,Or22b
FBgn0033404,Or45a
FBgn0026386,Or47a
FBgn0041625,Or65a
FBgn0041624,Or65b
FBgn0036009,Or67a
FBgn0036019,Or67b
FBgn0041622,Or69a
FBgn0030016,Or7a
FBgn0030204,Or9a
FBgn0015270,Orc2
FBgn0017561,Ork1
FBgn0265102,Oseg1
FBgn0035317,Oseg2
FBgn0035264,Oseg4
FBgn0034452,Oseg6
FBgn0037424,Osi15
FBgn0038133,Osi22
FBgn0259994,OtopLa
FBgn0031514,OtopLb
FBgn0034259,P32
FBgn0037138,P5CDh1
FBgn0035397,PAN3
FBgn0027580,PCB
FBgn0036184,PCID2
FBgn0029789,PGAP1
FBgn0035975,PGRP-LA
FBgn0037906,PGRP-LB
FBgn0035976,PGRP-LC
FBgn0260458,PGRP-LD
FBgn0035977,PGRP-LF
FBgn0039776,PH4alphaEFB
FBgn0026190,PH4alphaMP
FBgn0039783,PH4alphaNE2
FBgn0033669,PI31
FBgn0032447,PICK1
FBgn0035464,PIG-B
FBgn0033187,PIG-G
FBgn0023545,PIG-K
FBgn0034346,PIG-O
FBgn0086448,PIG-Q
FBgn0039924,PIP4K
FBgn0038140,PK2-R1
FBgn0038139,PK2-R2
FBgn0038603,PKD
FBgn0259214,PMCA
FBgn0030208,PPP4R2r
FBgn0267824,PRAS40
FBgn0024734,PRL-1
FBgn0052406,PVRAP
FBgn0005648,Pabp2
FBgn0038100,Paip2
FBgn0044826,Pak3
FBgn0283510,Pal1
FBgn0034129,Parp16
FBgn0016693,Past1
FBgn0263197,Patronin
FBgn0038371,Pbp45
FBgn0264810,Pburs
FBgn0003042,Pc
FBgn0264962,Pcf11
FBgn0041342,Pcyt1
FBgn0030520,Pdcd4
FBgn0264815,Pde1c
FBgn0038237,Pde6
FBgn0266377,Pde8
FBgn0259171,Pde9
FBgn0260753,Pdfr
FBgn0017558,Pdk
FBgn0020386,Pdk1
FBgn0029958,Pdp
FBgn0016694,Pdp1
FBgn0032482,Pect
FBgn0004401,Pep
FBgn0034356,Pepck2
FBgn0035922,Pex7
FBgn0027621,Pfrx
FBgn0034025,Pgant1
FBgn0001970,Pgant35A
FBgn0031681,Pgant5
FBgn0035375,Pgant6
FBgn0036529,Pgant8
FBgn0050463,Pgant9
FBgn0003074,Pgi
FBgn0033969,Pgm2b
FBgn0011754,PhKgamma
FBgn0036522,Phs
FBgn0015278,Pi3K68D
FBgn0032455,Pih1D1
FBgn0016926,Pino
FBgn0030670,Pis
FBgn0000273,Pka-C1
FBgn0000489,Pka-C3
FBgn0259243,Pka-R1
FBgn0022382,Pka-R2
FBgn0003093,Pkc98E
FBgn0259680,Pkcdelta
FBgn0020621,Pkn
FBgn0286511,Pld
FBgn0036192,Pldn
FBgn0025741,PlexA
FBgn0025574,Pli
FBgn0036147,Plod
FBgn0086690,Plp
FBgn0044419,Pmi
FBgn0036239,Pop2
FBgn0003130,Poxn
FBgn0004103,Pp1-87B
FBgn0035632,Ppat-Dpck
FBgn0261285,Ppcs
FBgn0051025,Ppi1
FBgn0035143,Ppm1
FBgn0036770,Prestin
FBgn0033635,Prip
FBgn0027082,ProRS-m
FBgn0040752,Prosap
FBgn0034842,Prosbeta5R1
FBgn0002284,Prosbeta6
FBgn0261119,Prp19
FBgn0036915,Prp3
FBgn0036030,Prps
FBgn0033518,Prx2540-2
FBgn0038519,Prx3
FBgn0264598,PsGEF
FBgn0261243,Psa
FBgn0005624,Psc
FBgn0004370,Ptp10D
FBgn0034085,Ptp52F
FBgn0267487,Ptp61F
FBgn0014007,Ptp69D
FBgn0004369,Ptp99A
FBgn0261985,Ptpmeg
FBgn0262867,Ptr
FBgn0020912,Ptx1
FBgn0003162,Pu
FBgn0035802,Pura
FBgn0035901,Pus7
FBgn0030964,Pvf1
FBgn0085407,Pvf3
FBgn0004577,Pxd
FBgn0011828,Pxn
FBgn0261987,Pxt
FBgn0267385,PyK
FBgn0267430,Pzl
FBgn0038918,Qsox3
FBgn0039209,REPTOR
FBgn0050296,RIC-3
FBgn0036187,RIOK1
FBgn0020620,RN-tre
FBgn0010406,RNaseX25
FBgn0028426,RNaseZ
FBgn0024941,RSG7
FBgn0015790,Rab11
FBgn0015791,Rab14
FBgn0086913,Rab26
FBgn0025382,Rab27
FBgn0030613,Rab3-GEF
FBgn0002567,Rab32
FBgn0016701,Rab4
FBgn0015372,RabX1
FBgn0035255,RabX5
FBgn0035155,RabX6
FBgn0010333,Rac1
FBgn0026777,Rad23
FBgn0262114,RanBPM
FBgn0053180,Ranbp16
FBgn0004636,Rap1
FBgn0264895,RapGAP1
FBgn0003206,Ras64B
FBgn0004390,RasGAP1
FBgn0023458,Rbcn-3A
FBgn0052062,Rbfox1
FBgn0262483,Rbp
FBgn0260943,Rbp6
FBgn0010263,Rbp9
FBgn0033897,Rcd1
FBgn0037012,Rcd2
FBgn0263832,Rcd5
FBgn0064227,Rdh
FBgn0004244,Rdl
FBgn0040290,RecQ4
FBgn0027375,RecQ5
FBgn0036463,Reck
FBgn0033906,ReepB
FBgn0032439,Ref2
FBgn0016715,Reg-2
FBgn0015801,Reg-5
FBgn0035150,Rev1
FBgn0286051,Rexo5
FBgn0260985,RfC4
FBgn0020379,Rfx
FBgn0264753,Rgk1
FBgn0085419,Rgk2
FBgn0026376,Rgl
FBgn0003248,Rh2
FBgn0003249,Rh3
FBgn0003250,Rh4
FBgn0028699,Rh50
FBgn0019940,Rh6
FBgn0036260,Rh7
FBgn0014020,Rho1
FBgn0036980,RhoBTB
FBgn0259216,RhoGAP102A
FBgn0261461,RhoGAP18B
FBgn0036257,RhoGAP68F
FBgn0036518,RhoGAP71E
FBgn0038853,RhoGAP93B
FBgn0036921,RhoGDI
FBgn0023172,RhoGEF2
FBgn0264707,RhoGEF3
FBgn0035574,RhoGEF64C
FBgn0083940,RhoU
FBgn0026374,Rhp
FBgn0050085,Rif1
FBgn0024985,Rilpl
FBgn0053547,Rim
FBgn0031359,Rim2
FBgn0051719,RluA-1
FBgn0032256,RluA-2
FBgn0015477,Rme-8
FBgn0036897,Rnf146
FBgn0011704,RnrS
FBgn0026181,Rok
FBgn0039152,Root
FBgn0004574,Rop
FBgn0010407,Ror
FBgn0019938,RpI1
FBgn0003278,RpI135
FBgn0262955,RpII140
FBgn0004855,RpII15
FBgn0030687,RpIIIC160
FBgn0036775,RpIIIC53
FBgn0038281,RpL10Aa
FBgn0029897,RpL17
FBgn0010078,RpL23
FBgn0026372,RpL23A
FBgn0032518,RpL24
FBgn0035422,RpL28
FBgn0020910,RpL3
FBgn0002626,RpL32
FBgn0030616,RpL37a
FBgn0014026,RpL7A
FBgn0261602,RpL8
FBgn0027494,RpS10a
FBgn0286213,RpS12
FBgn0010198,RpS15Aa
FBgn0005533,RpS17
FBgn0011284,RpS4
FBgn0262954,Rpb12
FBgn0263757,Rpb4
FBgn0028692,Rpn2
FBgn0002787,Rpn8
FBgn0028691,Rpn9
FBgn0053082,Rpp21
FBgn0033092,Rpp25
FBgn0036224,Rpt4R
FBgn0034065,Rrp42
FBgn0030789,Rrp45
FBgn0037815,Rrp46
FBgn0052392,Rsph3
FBgn0015803,RtGEF
FBgn0053113,Rtnl1
FBgn0011286,RyR
FBgn0003310,S
FBgn0045770,S-Lap3
FBgn0037105,S1P
FBgn0283472,S6k
FBgn0262866,S6kII
FBgn0043865,SA-2
FBgn0041781,SCAR
FBgn0035298,SCOT
FBgn0052103,SCaMC
FBgn0263006,SERCA
FBgn0025571,SF1
FBgn0038880,SIFaR
FBgn0029761,SK
FBgn0051163,SKIP
FBgn0261698,SLO2
FBgn0015615,SMC3
FBgn0052438,SMC5
FBgn0052380,SMSr
FBgn0264357,SNF4Agamma
FBgn0263236,SP1029
FBgn0035710,SP1173
FBgn0034070,SP2353
FBgn0029768,SPR
FBgn0005278,Sam-S
FBgn0019932,SamDC
FBgn0032330,Samuel
FBgn0262714,Sap130
FBgn0030788,Sap30
FBgn0013334,Sap47
FBgn0034276,Sardh
FBgn0262579,Sarm
FBgn0011020,Sas-4
FBgn0003319,Sb
FBgn0025802,Sbf
FBgn0035471,Sc2
FBgn0020907,Scp2
FBgn0004888,Scsalpha1
FBgn0010415,Sdc
FBgn0036222,SdhAL
FBgn0037873,SdhC
FBgn0038279,Sdr
FBgn0052654,Sec16
FBgn0033460,Sec24AB
FBgn0033339,Sec31
FBgn0010638,Sec61beta
FBgn0031049,Sec61gamma
FBgn0028538,Sec71
FBgn0266672,Sec8
FBgn0036727,SecCl
FBgn0011259,Sema1a
FBgn0016059,Sema1b
FBgn0011260,Sema2a
FBgn0264273,Sema2b
FBgn0284221,Sema5c
FBgn0264253,Send2
FBgn0259923,Sep4
FBgn0034897,Sesn
FBgn0030486,Set2
FBgn0052732,Setd3
FBgn0035162,Sf3b3
FBgn0032475,Sfmbt
FBgn0259962,Sfp33A1
FBgn0259966,Sfp51E
FBgn0036843,Sfxn2
FBgn0036804,Sgf11
FBgn0003380,Sh
FBgn0262593,Shab
FBgn0005564,Shal
FBgn0085395,Shawl
FBgn0029823,Shmt
FBgn0085408,Shrm
FBgn0262103,Sik3
FBgn0029783,Sirt4
FBgn0039631,Sirt7
FBgn0262717,Skeletor
FBgn0035968,Slc45-1
FBgn0264978,Slh
FBgn0035001,Slik
FBgn0264087,Slob
FBgn0039626,Slu7
FBgn0019890,Smg5
FBgn0265523,Smr
FBgn0036272,Sms
FBgn0038666,Smu1
FBgn0029006,Smurf
FBgn0033427,Smyd4-1
FBgn0033633,Smyd4-3
FBgn0027495,Smyd4-4
FBgn0033917,SmydA-1
FBgn0262599,SmydA-3
FBgn0011288,Snap25
FBgn0260004,Snmp1
FBgn0035815,Snmp2
FBgn0085450,Snoo
FBgn0259199,Snup
FBgn0032191,Snx17
FBgn0051755,SoYb
FBgn0001965,Sos
FBgn0024288,Sox100B
FBgn0039938,Sox102F
FBgn0005613,Sox15
FBgn0036411,Sox21a
FBgn0042630,Sox21b
FBgn0020378,Sp1
FBgn0087021,Spc25
FBgn0010591,Sply
FBgn0010905,Spn
FBgn0032178,Spn31A
FBgn0036970,Spn77Bc
FBgn0020767,Spred
FBgn0033348,Spt
FBgn0086532,Spt-I
FBgn0036374,Spt20
FBgn0028982,Spt6
FBgn0038320,Sra-1
FBgn0262733,Src64B
FBgn0010747,Srp54k
FBgn0035947,Srp68
FBgn0038810,Srp72
FBgn0036340,Srrm1
FBgn0003510,Sry-alpha
FBgn0003511,Sry-beta
FBgn0011481,Ssdp
FBgn0035627,Sse
FBgn0010278,Ssrp
FBgn0034887,St1
FBgn0265052,St3
FBgn0033887,St4
FBgn0263980,Stacl
FBgn0016917,Stat92E
FBgn0035437,Strip
FBgn0265045,Strn-Mlck
FBgn0014037,Su(Tpl)
FBgn0026427,Su(var)2-HP2
FBgn0020887,Su(z)12
FBgn0265623,Su(z)2
FBgn0025355,SuUR
FBgn0036191,Sugb
FBgn0040271,Sulf1
FBgn0028675,Sur
FBgn0266696,Svil
FBgn0034709,Swim
FBgn0032731,Swip-1
FBgn0264270,Sxl
FBgn0004575,Syn
FBgn0037130,Syn1
FBgn0034135,Syn2
FBgn0039900,Syt7
FBgn0261090,Sytbeta
FBgn0004359,T48
FBgn0032249,TBC1D16
FBgn0286784,TER94
FBgn0038805,TFAM
FBgn0020372,TM4SF
FBgn0035622,TM9SF3
FBgn0028541,TM9SF4
FBgn0033225,TTLL12
FBgn0052238,TTLL1B
FBgn0026147,TTLL4A
FBgn0034459,TTLL6A
FBgn0011836,Taf2
FBgn0010417,Taf6
FBgn0037470,Tailor
FBgn0031312,Tango14
FBgn0030365,Tango4
FBgn0038165,Task6
FBgn0037690,Task7
FBgn0035989,Tat
FBgn0243586,Tb
FBgn0010329,Tbh
FBgn0050446,Tdc2
FBgn0026760,Tehao
FBgn0035638,Tektin-C
FBgn0267001,Ten-a
FBgn0004449,Ten-m
FBgn0034223,Tes
FBgn0263392,Tet
FBgn0261953,TfAP-2
FBgn0033929,Tfb1
FBgn0036373,Tgi
FBgn0266195,Tgs1
FBgn0031321,Tgt
FBgn0026869,Thd1
FBgn0014073,Tie
FBgn0027359,Tim8
FBgn0025879,Timp
FBgn0011837,Tis11
FBgn0037976,Tk
FBgn0004841,TkR86C
FBgn0004622,TkR99D
FBgn0283657,Tlk
FBgn0003721,Tm1
FBgn0267796,Tmc
FBgn0033259,Tmem63
FBgn0262624,Tmhs
FBgn0020312,Tmtc3
FBgn0028397,Tob
FBgn0036494,Toll-6
FBgn0036978,Toll-9
FBgn0033357,Tom7
FBgn0030412,Tomosyn
FBgn0021796,Tor
FBgn0013348,TpnC41C
FBgn0032586,Tpr2
FBgn0086674,Tpst
FBgn0038327,Trax
FBgn0261793,Trf2
FBgn0035187,Trh
FBgn0051721,Trim9
FBgn0013263,Trl
FBgn0011584,Trp1
FBgn0035934,TrpA1
FBgn0036763,TrpRS-m
FBgn0265194,Trpm
FBgn0040070,Trx-2
FBgn0020653,Trxr-1
FBgn0053260,Tsen34
FBgn0036266,Tsen54
FBgn0033133,Tsp42Ek
FBgn0033136,Tsp42Eo
FBgn0033137,Tsp42Ep
FBgn0035786,Tsp66A
FBgn0035936,Tsp66E
FBgn0037848,Tsp86D
FBgn0037073,Tsr1
FBgn0038358,Ttc26
FBgn0032470,Ttc30
FBgn0284257,Ttd14
FBgn0037225,TwdlG
FBgn0039437,TwdlL
FBgn0039443,TwdlS
FBgn0037227,TwdlV
FBgn0052570,TwdlY
FBgn0038542,TyrR
FBgn0038541,TyrRII
FBgn0035064,TyrRS-m
FBgn0005411,U2af50
FBgn0026076,UBL3
FBgn0035978,UGP
FBgn0015320,Ubc2
FBgn0015321,Ubc4
FBgn0004436,Ubc6
FBgn0267384,Ubc7
FBgn0003944,Ubx
FBgn0011327,Uch-L5
FBgn0030370,Uch-L5R
FBgn0039226,Ude
FBgn0032208,Ufd4
FBgn0014075,Uggt
FBgn0040257,Ugt302E1
FBgn0040250,Ugt304A1
FBgn0036842,Ugt316A1
FBgn0026315,Ugt35A1
FBgn0040253,Ugt35E1
FBgn0040255,Ugt35E2
FBgn0034605,Ugt49C1
FBgn0050438,Ugt50B3
FBgn0083123,Uhg5
FBgn0083121,Uhg7
FBgn0040395,Unc-76
FBgn0053519,Unc-89
FBgn0263352,Unr
FBgn0035965,Use1
FBgn0028476,Usp1
FBgn0052479,Usp10
FBgn0039025,Usp12-46
FBgn0036913,Usp32
FBgn0016756,Usp47
FBgn0030366,Usp7
FBgn0260749,Utx
FBgn0032499,Uvrag
FBgn0035848,Uxs
FBgn0270928,VAChT
FBgn0033911,VGAT
FBgn0028938,Vajk1
FBgn0032538,Vajk2
FBgn0015838,Vang
FBgn0040068,Vav
FBgn0028671,Vha100-1
FBgn0028670,Vha100-2
FBgn0032373,Vha100-5
FBgn0283536,Vha13
FBgn0033706,Vha36-2
FBgn0262511,Vha44
FBgn0262515,VhaAC45
FBgn0030323,Vlet
FBgn0014076,Vm32E
FBgn0260964,Vmat
FBgn0039727,Vps13B
FBgn0052113,Vps13D
FBgn0037231,Vps24
FBgn0031310,Vps29
FBgn0086785,Vps36
FBgn0038593,Vps39
FBgn0243516,Vrp1
FBgn0263512,Vsx2
FBgn0260862,Vti1a
FBgn0264751,Vti1b
FBgn0036318,Wbp2
FBgn0027518,Wdr24
FBgn0038617,Wdr37
FBgn0032339,Wdr59
FBgn0031374,Wdr62
FBgn0037098,Wnk
FBgn0004360,Wnt2
FBgn0010194,Wnt5
FBgn0039338,XNP
FBgn0026751,XRCC1
FBgn0030931,Xrcc2
FBgn0261113,Xrp1
FBgn0265991,Zasp52
FBgn0035917,Zasp66
FBgn0036044,Zasp67
FBgn0036668,Zcchc7
FBgn0085478,Zdhhc8
FBgn0039902,Zip102B
FBgn0036461,Zip71B
FBgn0038412,Zip89B
FBgn0031216,Zir
FBgn0266709,Zmynd10
FBgn0035432,ZnT63C
FBgn0037000,ZnT77C
FBgn0037875,ZnT86D
FBgn0061476,Zwilch
FBgn0000008,a
FBgn0261854,aPKC
FBgn0264442,ab
FBgn0000014,abd-A
FBgn0013746,alien
FBgn0086361,alph
FBgn0010215,alpha-Cat
FBgn0029105,alpha-Catr
FBgn0015568,alpha-Est1
FBgn0015570,alpha-Est2
FBgn0027934,alpha-Est4aPsi
FBgn0261393,alpha-Est5
FBgn0015574,alpha-Est6
FBgn0015575,alpha-Est7
FBgn0015576,alpha-Est8
FBgn0015577,alpha-Est9
FBgn0259170,alpha-Man-Ia
FBgn0250789,alpha-Spec
FBgn0003884,alphaTub84B
FBgn0038535,alt
FBgn0023179,amon
FBgn0003270,amos
FBgn0011746,ana
FBgn0036741,anchor
FBgn0052000,anne
FBgn0004569,aos
FBgn0260941,app
FBgn0015903,apt
FBgn0015904,ara
FBgn0028646,aralar1
FBgn0017418,ari-1
FBgn0000119,arr
FBgn0040554,asRNA:CR17025
FBgn0051845,asRNA:CR31845
FBgn0261706,asRNA:CR42742
FBgn0261707,asRNA:CR42743
FBgn0265295,asRNA:CR42871
FBgn0262991,asRNA:CR43299
FBgn0263344,asRNA:CR43425
FBgn0263408,asRNA:CR43454
FBgn0263414,asRNA:CR43460
FBgn0266428,asRNA:CR43463
FBgn0263449,asRNA:CR43472
FBgn0263455,asRNA:CR43478
FBgn0263590,asRNA:CR43615
FBgn0263628,asRNA:CR43637
FBgn0263981,asRNA:CR43730
FBgn0263992,asRNA:CR43735
FBgn0264481,asRNA:CR43889
FBgn0264599,asRNA:CR43948
FBgn0264674,asRNA:CR43959
FBgn0264788,asRNA:CR44018
FBgn0264838,asRNA:CR44046
FBgn0264839,asRNA:CR44047
FBgn0264873,asRNA:CR44064
FBgn0264904,asRNA:CR44095
FBgn0264993,asRNA:CR44144
FBgn0265070,asRNA:CR44181
FBgn0265096,asRNA:CR44201
FBgn0265103,asRNA:CR44205
FBgn0265451,asRNA:CR44351
FBgn0265499,asRNA:CR44368
FBgn0265508,asRNA:CR44370
FBgn0265702,asRNA:CR44509
FBgn0265901,asRNA:CR44690
FBgn0265914,asRNA:CR44703
FBgn0265915,asRNA:CR44704
FBgn0266042,asRNA:CR44807
FBgn0266167,asRNA:CR44873
FBgn0266199,asRNA:CR44894
FBgn0266263,asRNA:CR44958
FBgn0266276,asRNA:CR44961
FBgn0266303,asRNA:CR44968
FBgn0266307,asRNA:CR44972
FBgn0266565,asRNA:CR45104
FBgn0266622,asRNA:CR45129
FBgn0266624,asRNA:CR45131
FBgn0266635,asRNA:CR45142
FBgn0266657,asRNA:CR45164
FBgn0266699,asRNA:CR45189
FBgn0266798,asRNA:CR45260
FBgn0266808,asRNA:CR45270
FBgn0266889,asRNA:CR45350
FBgn0267076,asRNA:CR45520
FBgn0267091,asRNA:CR45535
FBgn0267243,asRNA:CR45683
FBgn0267452,asRNA:CR45802
FBgn0267479,asRNA:CR45829
FBgn0267481,asRNA:CR45831
FBgn0267531,asRNA:CR45871
FBgn0267542,asRNA:CR45882
FBgn0267552,asRNA:CR45892
FBgn0267569,asRNA:CR45909
FBgn0267572,asRNA:CR45912
FBgn0267613,asRNA:CR45951
FBgn0267657,asRNA:CR45995
FBgn0267693,asRNA:CR46029
FBgn0267697,asRNA:CR46033
FBgn0267734,asRNA:CR46065
FBgn0267761,asRNA:CR46092
FBgn0267776,asRNA:CR46107
FBgn0267984,asRNA:CR46251
FBgn0286034,asRNA:CR46354
FBgn0287464,asRNA:CR46453
FBgn0287600,asRNA:CR46469
FBgn0287604,asRNA:CR46473
FBgn0287617,asRNA:CR46486
FBgn0005386,ash1
FBgn0000140,asp
FBgn0015905,ast
FBgn0020407,asun
FBgn0032422,atilla
FBgn0036995,atk
FBgn0000146,aub
FBgn0035708,axed
FBgn0262870,axo
FBgn0025185,az2
FBgn0033238,azot
FBgn0000153,b
FBgn0004870,bab1
FBgn0025525,bab2
FBgn0011300,babo
FBgn0031571,bark
FBgn0000163,baz
FBgn0087007,bbg
FBgn0034049,bdg
FBgn0028482,bdl
FBgn0265607,beat-IIIa
FBgn0032629,beat-IIIc
FBgn0038498,beat-IIa
FBgn0038494,beat-IIb
FBgn0039089,beat-IV
FBgn0013433,beat-Ia
FBgn0039584,beat-VI
FBgn0250908,beat-VII
FBgn0038087,beat-Va
FBgn0038084,beat-Vc
FBgn0262163,betaNACtes5
FBgn0003888,betaTub60D
FBgn0000180,bib
FBgn0014133,bif
FBgn0045759,bin
FBgn0035608,blanks
FBgn0027660,blot
FBgn0085385,bma
FBgn0036449,bmm
FBgn0014135,bnl
FBgn0011206,bol
FBgn0023097,bon
FBgn0032105,borr
FBgn0000206,boss
FBgn0004893,bowl
FBgn0283451,br
FBgn0010300,brat
FBgn0259246,brp
FBgn0000114,bru1
FBgn0262475,bru2
FBgn0264001,bru3
FBgn0004101,bs
FBgn0000229,bsk
FBgn0005666,bt
FBgn0266756,btsz
FBgn0259176,bun
FBgn0031150,bves
FBgn0000241,bw
FBgn0011723,byn
FBgn0263111,cac
FBgn0023095,caps
FBgn0261458,capt
FBgn0000256,capu
FBgn0034068,casp
FBgn0024249,cato
FBgn0015919,caup
FBgn0086757,cbs
FBgn0004876,cdi
FBgn0261532,cdm
FBgn0029092,ced-6
FBgn0035168,cep290
FBgn0027569,cert
FBgn0000289,cg
FBgn0014141,cher
FBgn0033095,chk
FBgn0015371,chn
FBgn0036165,chrb
FBgn0262582,cic
FBgn0027598,cindr
FBgn0000317,ck
FBgn0035427,ckd
FBgn0033987,ckn
FBgn0261016,clos
FBgn0034087,clu
FBgn0000330,cm
FBgn0036365,cmb
FBgn0037015,cmpy
FBgn0262975,cnc
FBgn0286070,cnk
FBgn0013765,cnn
FBgn0259212,cno
FBgn0050363,cola
FBgn0031268,cold
FBgn0010105,comm
FBgn0259236,comm3
FBgn0010434,cora
FBgn0259173,corn
FBgn0000352,cos
FBgn0263995,cpo
FBgn0041605,cpx
FBgn0032421,crok
FBgn0004198,ct
FBgn0261808,cu
FBgn0011204,cue
FBgn0000395,cv-2
FBgn0285955,cv-c
FBgn0265048,cv-d
FBgn0030001,cyr
FBgn0038511,cysu
FBgn0033015,d4
FBgn0263930,dally
FBgn0263239,dar1
FBgn0262636,dati
FBgn0287630,dbf
FBgn0002413,dco
FBgn0000427,dec-1
FBgn0036038,defl
FBgn0261397,didum
FBgn0286828,dind
FBgn0285879,disco-r
FBgn0039802,dj-1beta
FBgn0001624,dlg1
FBgn0041604,dlp
FBgn0024510,dlt
FBgn0038851,dmrt93B
FBgn0000479,dnc
FBgn0022338,dnk
FBgn0030607,dob
FBgn0020306,dom
FBgn0016794,dos
FBgn0015929,dpa
FBgn0040726,dpr1
